epoch,train_loss,val_loss,train_rmse_raw,val_rmse_raw,train_rmse_clamped,val_rmse_clamped,train_mae_raw,val_mae_raw,train_mae_clamped,val_mae_clamped,train_mse_raw,val_mse_raw,train_nse_raw,val_nse_raw,val_csi_gamma_0_001_raw,val_csi_gamma_0_001_clamped,val_csi_gamma_0_01_raw,val_csi_gamma_0_01_clamped,val_path_iou_gamma_0_001_raw,val_path_iou_gamma_0_001_clamped,val_path_iou_gamma_0_01_raw,val_path_iou_gamma_0_01_clamped,train_pred_min,val_pred_min,train_pred_max,val_pred_max,train_pred_mean,val_pred_mean,train_negative_prediction_ratio,val_negative_prediction_ratio,train_target_mean,val_target_mean,learning_rate,epoch_time_sec
12,0.0026602247771408093,0.019858582762490008,0.011612664455779315,0.03172830208834676,0.011612317305965795,0.03172667207239184,0.0033977257068592186,0.020153986051655585,0.0033947884624437024,0.02013861196368464,0.0001348539757625203,0.0010066851534093896,0.9974743422073409,0.9974642256516274,0.7496338377471676,0.7496338377471676,0.7561041687906096,0.7561041687906096,0.01716843180553961,0.01716843180553961,0.015324641514294735,0.015324641514294735,-0.0005208626389503479,-0.0382707342505455,1.0404616594314575,18.97233772277832,0.0024419717956334352,0.2938809096813202,0.003337881760671735,0.002755945548415184,0.0029711287934333086,0.28728044033050537,0.0001,450.9091188000002
13,0.0026464470544362716,0.016767844334062115,0.011582553515989786,0.029154884464258072,0.011582250931703666,0.029154209719821238,0.0033849786762208014,0.017510786805570847,0.003382146551835834,0.01750011692449871,0.00013415554595076735,0.0008500072881242368,0.9974874229836895,0.9978588869917716,0.7812706853806257,0.7812706853806257,0.7918516766193939,0.7918516766193939,0.017884449326480367,0.017884449326480367,0.016781118998308645,0.016781118998308645,-0.01352015882730484,-0.025479860603809357,10.763501167297363,18.976774215698242,0.08682062476873398,0.290912002325058,0.007073564454913139,0.0019125723047181964,0.08340255916118622,0.28728044033050537,0.0001,438.4720186000004
14,0.0026348667246957037,0.011777522246691161,0.011557184242437079,0.024434287153428293,0.011556905111442113,0.02443217960769759,0.003385766398925171,0.013739466506145305,0.0033831268425720024,0.013701307359129064,0.00013356850761363592,0.0005970343886961909,0.9974984175275462,0.9984961092524065,0.8096480362857954,0.8096480362857954,0.8388896041370023,0.8388896041370023,0.01646544845808187,0.01646544845808187,0.019119111658345355,0.019119111658345355,-0.007941387593746185,-0.03311147540807724,10.303312301635742,18.941600799560547,0.07891614735126495,0.28681084513664246,0.006457754410803318,0.007316761650145054,0.07716002315282822,0.28728044033050537,0.0001,442.39624119999917
15,0.002623419186189023,0.01497214040992891,0.011532051030332316,0.027549559144073796,0.011531760448789447,0.02754887472633611,0.0033752803909167886,0.016508736767030376,0.00337278436497463,0.016492799456683593,0.00013298820096618863,0.00075897820903282,0.9975092859947009,0.9980881833143946,0.7879767848984471,0.7879767848984471,0.8031837075140488,0.8031837075140488,0.016693092900415152,0.016693092900415152,0.017447415469278457,0.017447415469278457,-0.01179281622171402,-0.020065441727638245,10.785968780517578,18.908935546875,0.08699708431959152,0.2899620532989502,0.040692105889320374,0.0026343469507992268,0.08569660037755966,0.28728044033050537,0.0001,457.7927662000002
16,0.002609203786465867,0.017624434668059442,0.011500764515199761,0.02989030214560684,0.011500468769065818,0.029889963614148,0.0033669623400515774,0.017561853206008685,0.0033641329106228763,0.017555236233395555,0.00013226758443407802,0.0008934301623556688,0.9975227823024632,0.9977495075991822,0.772419600731433,0.772419600731433,0.7924884775083977,0.7924884775083977,0.018077945504571095,0.018077945504571095,0.01740969778648966,0.01740969778648966,-0.008350111544132233,-0.013947725296020508,10.575989723205566,19.057720184326172,0.0838952586054802,0.2907523214817047,0.010648563504219055,0.0011873234761878848,0.08274267613887787,0.28728044033050537,0.0001,454.5218884999995
17,0.002590978184026064,0.018484212891837836,0.011460526981590821,0.03061069481244382,0.01146022456908434,0.030609925368718496,0.003362632733318557,0.019115656485309773,0.0033599893136454064,0.019101138670229917,0.00013134367869577123,0.000937014636900575,0.9975400859801222,0.9976397211459263,0.7789418171028446,0.7789418171028446,0.7766526524330815,0.7766526524330815,0.01636351080808718,0.01636351080808718,0.01577861107522509,0.01577861107522509,-0.00721672922372818,-0.021777525544166565,10.9738130569458,18.86075210571289,0.09092653542757034,0.2926510274410248,0.002527513774111867,0.0025040628388524055,0.08931023627519608,0.28728044033050537,0.0001,459.40640760000133
18,0.0025807083105541897,0.028753443351745896,0.011437791388800658,0.03817839231119363,0.011437461534786916,0.038178199342447997,0.0033477373286877952,0.02270560864784295,0.0033445573096139406,0.022700946518542563,0.00013082307185372248,0.0014575896394674092,0.9975498363395023,0.9963284266131299,0.7554530770158194,0.7554530770158194,0.7530636966495796,0.7530636966495796,0.017684990368980996,0.017684990368980996,0.014898040327628974,0.014898040327628974,-0.0006084442138671875,-0.01482321321964264,1.0413382053375244,19.207883834838867,0.0025535321328788996,0.29596805572509766,0.002689934801310301,0.0008251334074884653,0.003584743244573474,0.28728044033050537,0.0001,460.01534509999874
19,0.002569670718779984,0.015835189507068956,0.011413305661200673,0.028332463638182058,0.011412959352918785,0.028331344028268465,0.003353837670849616,0.016425829672002165,0.0033507720451847476,0.016405945655474805,0.00013026354611599532,0.0008027284958089084,0.9975603156044384,0.9979779791909257,0.7816897635068247,0.7816897635068247,0.7969190097984171,0.7969190097984171,0.01651097133008183,0.01651097133008183,0.017154716892765348,0.017154716892765348,-0.0026597902178764343,-0.019832275807857513,6.591528415679932,18.97734832763672,0.04613106697797775,0.29015663266181946,0.00022148317657411098,0.003230180125683546,0.04738074913620949,0.28728044033050537,0.0001,460.1361300999997
20,0.002557830724263794,0.014843729862203711,0.01138698139532728,0.027431163554216473,0.011386647065382945,0.02743077026288397,0.0033413515462697827,0.016547638117977836,0.0033381769977353978,0.016535495211199947,0.0001296633452975296,0.0007524687339381741,0.9975715566662294,0.9981045802582758,0.7784982176691776,0.7784982176691776,0.7873584814624167,0.7873584814624167,0.01605264265997244,0.01605264265997244,0.0167076924916126,0.0167076924916126,-0.010036364197731018,-0.009462736546993256,10.776851654052734,18.69708251953125,0.08656328916549683,0.28981518745422363,0.02742743492126465,0.0016832721885293722,0.08509883284568787,0.28728044033050537,0.0001,457.81294829999933
21,0.0025514307128436616,0.02030338125084253,0.011372726671352466,0.03208166452650984,0.011372354895535737,0.032081379388500066,0.003342118232592405,0.017961870240311126,0.003338703290533968,0.017952205776842946,0.00012933891194129174,0.0010292331987915195,0.9975776329248621,0.9974074285935877,0.7797833498788789,0.7797833498788789,0.8078187206910368,0.8078187206910368,0.018628059961799313,0.018628059961799313,0.017672668676724058,0.017672668676724058,-0.004114314913749695,-0.008719049394130707,6.3128437995910645,18.967565536499023,0.04265602305531502,0.2907246947288513,0.0016259470721706748,0.001826584804803133,0.04623949155211449,0.28728044033050537,0.0001,460.47750300000007
22,0.002540059262696576,0.01069206722176579,0.011347354852808758,0.023281102738396398,0.011347001926650072,0.023280646449953174,0.003327165900883512,0.014023841772335179,0.0033239428252358648,0.014014412558815609,0.00012876246215556247,0.0005420097447157682,0.997588429157492,0.9986347127475125,0.7672190903901223,0.7672190903901223,0.7973957803274402,0.7973957803274402,0.015752908940126896,0.015752908940126896,0.01851931601151144,0.01851931601151144,-0.005191035568714142,-0.016320735216140747,10.71537971496582,18.57929229736328,0.08532911539077759,0.2876722812652588,0.03311651200056076,0.0012854710221290588,0.08340419828891754,0.28728044033050537,0.0001,462.13133820000076
